Date,Plant_ID,Plant_Location,Machine_ID,Machine_Type,Shift,Operator_ID,Downtime_Minutes,Failure_Type,Maintenance_Cost,Production_Loss_Units,Production_Loss_Value,Repair_Time_Minutes,Technician_ID,Status,Root_Cause
01/15/2024,PLT-002,Mumbai,MCH-002-016,Injection Moulding,Morning,OPR-1189,82,Overheating,7753.82,142,98176.29,54,TECH-226,Resolved,Lubricant depletion
01/15/2024,PLT-001,Pune,MCH-001-009,Conveyor Belt,Night,OPR-1015,65,Sensor Failure,7642.33,443,224554.28,59,TECH-212,Resolved,Firmware error
01/15/2024,PLT-001,Pune,MCH-001-014,Hydraulic Press,Morning,OPR-1044,146,Hydraulic Leak,30384.21,1265,691305.64,89,TECH-239,Resolved,Pressure spike
01/15/2024,PLT-003,Bangalore,MCH-003-009,Injection Moulding,Afternoon,OPR-1122,67,Mechanical Failure,15515.08,323,220911.90,52,TECH-223,Resolved,Worn bearings
01/15/2024,PLT-002,Mumbai,MCH-002-005,Conveyor Belt,Afternoon,OPR-1136,44,Overheating,6925.43,267,132331.86,29,TECH-257,Resolved,Lubricant depletion
01/15/2024,PLT-002,Mumbai,MCH-002-003,Welding Robot,Morning,OPR-1077,64,Mechanical Failure,4496.89,170,131998.82,40,TECH-246,Resolved,Worn bearings
01/15/2024,PLT-001,Pune,MCH-001-008,Lathe Machine,Night,OPR-1010,169,Hydraulic Leak,30560.75,1049,621888.44,107,TECH-258,Resolved,Valve failure
01/15/2024,PLT-003,Bangalore,MCH-003-019,CNC Machine,Night,OPR-1032,63,Electrical Failure,16903.71,186,28533.13,44,TECH-210,Resolved,Short circuit
01/15/2024,PLT-003,Bangalore,MCH-003-002,CNC Machine,Night,OPR-1144,84,Mechanical Failure,19264.94,266,203191.84,50,TECH-249,Resolved,Gear misalignment
01/15/2024,PLT-002,Mumbai,MCH-002-014,Conveyor Belt,Night,OPR-1101,104,Mechanical Failure,14406.81,731,323172.49,86,TECH-254,Resolved,Component fatigue
01/15/2024,PLT-002,Mumbai,MCH-002-006,Conveyor Belt,Night,OPR-1045,204,Electrical Failure,23547.00,521,405947.47,166,TECH-214,Resolved,Wiring fault
01/15/2024,PLT-002,Mumbai,MCH-002-014,Robotic Arm,Night,OPR-1092,125,Electrical Failure,11660.97,314,127764.39,85,TECH-258,Resolved,Wiring fault
01/15/2024,PLT-003,Bangalore,MCH-003-020,Welding Robot,Afternoon,OPR-1074,61,Electrical Failure,9730.69,296,185936.00,46,TECH-213,Pending,Wiring fault
01/15/2024,PLT-001,Pune,MCH-001-013,Welding Robot,Morning,OPR-1008,97,Electrical Failure,9700.19,363,270174.56,83,TECH-219,Resolved,Short circuit
01/15/2024,PLT-002,Mumbai,MCH-002-005,Hydraulic Press,Night,OPR-1099,138,Overheating,21122.94,707,153814.80,114,TECH-256,Resolved,Blocked ventilation
01/15/2024,PLT-002,Mumbai,MCH-002-004,Welding Robot,Morning,OPR-1098,122,Electrical Failure,16012.74,936,486110.24,80,TECH-207,Resolved,Wiring fault
01/15/2024,PLT-002,Mumbai,MCH-002-013,CNC Machine,Night,OPR-1097,46,Mechanical Failure,5882.39,215,114259.86,31,TECH-257,Resolved,Component fatigue
01/15/2024,PLT-002,Mumbai,MCH-002-013,Hydraulic Press,Night,OPR-1182,79,Hydraulic Leak,12350.94,469,163851.33,59,TECH-242,Resolved,Pressure spike
01/15/2024,PLT-002,Mumbai,MCH-002-017,Robotic Arm,Afternoon,OPR-1154,63,Mechanical Failure,11635.03,361,213496.01,47,TECH-231,Resolved,Component fatigue
01/15/2024,PLT-001,Pune,MCH-001-019,CNC Machine,Morning,OPR-1008,184,Electrical Failure,25778.92,1228,808315.68,113,TECH-215,Pending,Short circuit
01/15/2024,PLT-002,Mumbai,MCH-002-011,Packaging Unit,Night,OPR-1155,75,Sensor Failure,14069.69,446,216537.64,66,TECH-237,Resolved,Calibration drift
01/15/2024,PLT-003,Bangalore,MCH-003-005,Hydraulic Press,Afternoon,OPR-1093,65,Electrical Failure,9440.34,357,125512.01,45,TECH-202,Resolved,Wiring fault
01/16/2024,PLT-002,Mumbai,MCH-002-001,Welding Robot,Night,OPR-1065,29,Sensor Failure,4813.10,63,36321.80,19,TECH-230,Resolved,Sensor disconnected
01/16/2024,PLT-001,Pune,MCH-001-011,Robotic Arm,Morning,OPR-1015,105,Mechanical Failure,8626.19,760,547998.07,84,TECH-245,Resolved,Belt snapped
01/16/2024,PLT-003,Bangalore,MCH-003-002,Conveyor Belt,Morning,OPR-1080,93,Electrical Failure,16613.14,591,426658.65,82,TECH-203,Resolved,Short circuit
01/16/2024,PLT-003,Bangalore,MCH-003-016,Hydraulic Press,Morning,OPR-1136,25,Sensor Failure,5729.09,81,46830.47,20,TECH-239,Pending,Sensor disconnected
01/16/2024,PLT-003,Bangalore,MCH-003-011,Hydraulic Press,Night,OPR-1066,91,Mechanical Failure,11536.88,409,240729.78,70,TECH-213,Resolved,Component fatigue
01/16/2024,PLT-001,Pune,MCH-001-017,Robotic Arm,Afternoon,OPR-1145,60,Hydraulic Leak,6698.93,475,278132.57,46,TECH-228,Resolved,Pressure spike
01/16/2024,PLT-002,Mumbai,MCH-002-017,Hydraulic Press,Afternoon,OPR-1039,170,Electrical Failure,20733.25,862,581581.62,134,TECH-256,Resolved,Short circuit
01/16/2024,PLT-002,Mumbai,MCH-002-016,Hydraulic Press,Morning,OPR-1059,52,Hydraulic Leak,7585.20,178,106656.60,39,TECH-208,Resolved,Pressure spike
01/16/2024,PLT-002,Mumbai,MCH-002-010,Hydraulic Press,Morning,OPR-1106,25,Overheating,4809.38,204,89153.03,16,TECH-249,Resolved,Blocked ventilation
01/16/2024,PLT-003,Bangalore,MCH-003-017,Conveyor Belt,Morning,OPR-1147,128,Mechanical Failure,25970.35,939,720668.70,97,TECH-236,Resolved,Belt snapped
01/16/2024,PLT-001,Pune,MCH-001-008,Hydraulic Press,Afternoon,OPR-1170,67,Hydraulic Leak,6000.95,375,173918.59,46,TECH-247,Resolved,Valve failure
01/16/2024,PLT-001,Pune,MCH-001-010,Hydraulic Press,Afternoon,OPR-1170,70,Electrical Failure,19696.57,292,194321.56,63,TECH-226,Resolved,Wiring fault
01/16/2024,PLT-003,Bangalore,MCH-003-004,Robotic Arm,Afternoon,OPR-1027,106,Mechanical Failure,19273.78,827,228721.06,72,TECH-244,Resolved,Component fatigue
01/16/2024,PLT-001,Pune,MCH-001-015,Injection Moulding,Afternoon,OPR-1003,126,Electrical Failure,17218.85,568,400604.11,108,TECH-251,Resolved,Short circuit
01/16/2024,PLT-003,Bangalore,MCH-003-013,Injection Moulding,Afternoon,OPR-1105,112,Hydraulic Leak,17015.34,283,177931.79,69,TECH-232,Pending,Pipe crack
01/16/2024,PLT-001,Pune,MCH-001-015,Welding Robot,Night,OPR-1156,251,Mechanical Failure,50032.45,2105,1425637.87,229,TECH-214,Resolved,Belt snapped
01/16/2024,PLT-002,Mumbai,MCH-002-016,Packaging Unit,Morning,OPR-1140,40,Sensor Failure,8133.96,323,193452.36,33,TECH-257,Resolved,Calibration drift
01/16/2024,PLT-001,Pune,MCH-001-013,Lathe Machine,Night,OPR-1168,187,Mechanical Failure,32770.62,1408,1116104.45,126,TECH-224,Resolved,Worn bearings
01/16/2024,PLT-001,Pune,MCH-001-001,Injection Moulding,Afternoon,OPR-1044,69,Overheating,9712.78,337,105641.49,48,TECH-248,Resolved,Cooling fan failure
01/16/2024,PLT-003,Bangalore,MCH-003-012,CNC Machine,Afternoon,OPR-1182,117,Sensor Failure,21836.45,595,109095.34,71,TECH-227,Resolved,Dirty sensor
01/16/2024,PLT-002,Mumbai,MCH-002-020,Injection Moulding,Afternoon,OPR-1020,152,Electrical Failure,11953.50,602,317007.03,96,TECH-209,Resolved,Wiring fault
01/16/2024,PLT-002,Mumbai,MCH-002-003,Robotic Arm,Night,OPR-1007,62,Overheating,6851.73,435,236504.50,46,TECH-219,Pending,Cooling fan failure
01/16/2024,PLT-001,Pune,MCH-001-019,Hydraulic Press,Night,OPR-1149,55,Sensor Failure,6710.80,378,218674.58,47,TECH-249,Resolved,Sensor disconnected
01/16/2024,PLT-003,Bangalore,MCH-003-002,CNC Machine,Morning,OPR-1089,25,Human Error,4492.57,175,93237.21,22,TECH-219,Resolved,Improper operation
01/16/2024,PLT-001,Pune,MCH-001-004,Hydraulic Press,Morning,OPR-1030,110,Hydraulic Leak,22475.42,421,323620.77,86,TECH-245,Resolved,Pressure spike
01/16/2024,PLT-001,Pune,MCH-001-002,Conveyor Belt,Afternoon,OPR-1145,117,Power Failure,22512.87,572,144312.07,97,TECH-240,Resolved,UPS failure
01/16/2024,PLT-003,Bangalore,MCH-003-017,CNC Machine,Morning,OPR-1121,40,Overheating,6612.46,137,85838.64,34,TECH-249,Resolved,Cooling fan failure
01/16/2024,PLT-003,Bangalore,MCH-003-003,Hydraulic Press,Night,OPR-1054,113,Sensor Failure,26978.34,496,327343.25,67,TECH-219,Pending,Sensor disconnected
01/16/2024,PLT-002,Mumbai,MCH-002-011,Welding Robot,Night,OPR-1067,69,Hydraulic Leak,4875.85,172,123897.02,64,TECH-217,Resolved,Seal degradation
01/16/2024,PLT-002,Mumbai,MCH-002-009,Hydraulic Press,Afternoon,OPR-1185,21,Human Error,3686.21,146,49613.84,14,TECH-260,Resolved,Missed maintenance check
01/16/2024,PLT-003,Bangalore,MCH-003-014,Conveyor Belt,Morning,OPR-1058,57,Overheating,7610.73,341,208924.56,37,TECH-258,Resolved,Lubricant depletion
01/16/2024,PLT-002,Mumbai,MCH-002-008,Conveyor Belt,Night,OPR-1009,87,Electrical Failure,11748.11,505,400802.08,59,TECH-238,Resolved,Blown fuse
01/16/2024,PLT-002,Mumbai,MCH-002-001,Hydraulic Press,Morning,OPR-1026,73,Overheating,6908.81,429,139770.13,45,TECH-243,Pending,Lubricant depletion
01/16/2024,PLT-001,Pune,MCH-001-010,Welding Robot,Morning,OPR-1159,71,Electrical Failure,5502.88,337,137022.01,52,TECH-236,Resolved,Wiring fault
01/16/2024,PLT-003,Bangalore,MCH-003-002,Welding Robot,Morning,OPR-1154,36,Human Error,7591.99,286,227959.91,26,TECH-250,Resolved,Missed maintenance check
01/16/2024,PLT-003,Bangalore,MCH-003-011,Welding Robot,Afternoon,OPR-1024,107,Overheating,9883.33,697,177062.48,64,TECH-201,Resolved,Ambient temperature
01/16/2024,PLT-003,Bangalore,MCH-003-010,Welding Robot,Morning,OPR-1088,194,Mechanical Failure,39146.86,1265,431090.93,155,TECH-205,Resolved,Component fatigue
01/16/2024,PLT-003,Bangalore,MCH-003-001,Hydraulic Press,Afternoon,OPR-1176,196,Power Failure,24722.88,1359,523284.30,142,TECH-217,Resolved,Grid outage
01/16/2024,PLT-001,Pune,MCH-001-009,Packaging Unit,Afternoon,OPR-1037,39,Human Error,7187.74,261,161284.50,36,TECH-238,Resolved,Improper operation
01/16/2024,PLT-002,Mumbai,MCH-002-007,CNC Machine,Night,OPR-1073,58,Mechanical Failure,11866.64,363,202327.26,47,TECH-260,Pending,Worn bearings
01/16/2024,PLT-003,Bangalore,MCH-003-006,Injection Moulding,Afternoon,OPR-1001,42,Overheating,9226.38,276,167378.27,39,TECH-220,Resolved,Lubricant depletion
01/16/2024,PLT-002,Mumbai,MCH-002-006,Hydraulic Press,Morning,OPR-1120,22,Sensor Failure,1982.72,149,87759.40,17,TECH-214,Resolved,Sensor disconnected
01/16/2024,PLT-001,Pune,MCH-001-017,Injection Moulding,Morning,OPR-1146,59,Overheating,4833.84,119,20377.52,44,TECH-248,Resolved,Cooling fan failure
01/16/2024,PLT-002,Mumbai,MCH-002-020,Lathe Machine,Morning,OPR-1104,67,Mechanical Failure,4710.78,490,299946.14,43,TECH-245,Resolved,Worn bearings
01/16/2024,PLT-002,Mumbai,MCH-002-018,Injection Moulding,Morning,OPR-1102,28,Overheating,4409.50,211,100851.18,21,TECH-207,Resolved,Lubricant depletion
01/16/2024,PLT-001,Pune,MCH-001-002,Lathe Machine,Afternoon,OPR-1071,103,Hydraulic Leak,16499.79,872,672467.90,69,TECH-215,Resolved,Pressure spike
01/16/2024,PLT-001,Pune,MCH-001-017,Packaging Unit,Afternoon,OPR-1067,12,Human Error,1646.03,40,10321.42,11,TECH-225,Resolved,Incorrect setup
01/16/2024,PLT-002,Mumbai,MCH-002-013,Packaging Unit,Afternoon,OPR-1068,244,Hydraulic Leak,30894.96,1801,826524.52,155,TECH-233,Resolved,Pressure spike
01/16/2024,PLT-002,Mumbai,MCH-002-012,Lathe Machine,Afternoon,OPR-1066,78,Mechanical Failure,16603.87,534,113218.89,50,TECH-241,Resolved,Gear misalignment
01/16/2024,PLT-003,Bangalore,MCH-003-016,Welding Robot,Morning,OPR-1188,169,Mechanical Failure,22960.41,1088,715125.36,136,TECH-254,Resolved,Belt snapped
01/16/2024,PLT-002,Mumbai,MCH-002-010,Hydraulic Press,Night,OPR-1040,31,Sensor Failure,3210.62,76,15991.63,19,TECH-204,Resolved,Sensor disconnected
01/16/2024,PLT-002,Mumbai,MCH-002-019,Packaging Unit,Morning,OPR-1167,56,Mechanical Failure,7562.59,230,173076.52,37,TECH-257,Resolved,Component fatigue
01/17/2024,PLT-001,Pune,MCH-001-010,Conveyor Belt,Afternoon,OPR-1051,186,Mechanical Failure,39237.16,973,310514.66,134,TECH-202,Pending,Component fatigue
01/17/2024,PLT-001,Pune,MCH-001-012,Injection Moulding,Morning,OPR-1033,63,Overheating,11613.26,439,234429.47,59,TECH-225,Resolved,Ambient temperature
01/17/2024,PLT-001,Pune,MCH-001-011,Conveyor Belt,Morning,OPR-1075,265,Mechanical Failure,40827.87,1181,564853.33,175,TECH-239,Resolved,Worn bearings
01/17/2024,PLT-002,Mumbai,MCH-002-016,Packaging Unit,Morning,OPR-1179,71,Electrical Failure,13883.41,412,181455.02,65,TECH-238,Resolved,Motor burnout
01/17/2024,PLT-001,Pune,MCH-001-001,Hydraulic Press,Morning,OPR-1118,32,Sensor Failure,4449.84,130,44495.48,27,TECH-218,Resolved,Calibration drift
01/17/2024,PLT-002,Mumbai,MCH-002-012,Hydraulic Press,Morning,OPR-1119,66,Sensor Failure,14406.45,213,143628.88,60,TECH-222,Resolved,Sensor disconnected
01/17/2024,PLT-001,Pune,MCH-001-013,Hydraulic Press,Morning,OPR-1136,67,Sensor Failure,13294.88,209,112378.15,48,TECH-215,Resolved,Sensor disconnected
01/17/2024,PLT-002,Mumbai,MCH-002-013,CNC Machine,Afternoon,OPR-1122,136,Hydraulic Leak,20429.18,315,164200.61,106,TECH-208,Resolved,Pressure spike
01/17/2024,PLT-003,Bangalore,MCH-003-020,Hydraulic Press,Afternoon,OPR-1148,321,Overheating,43514.90,1656,984767.33,247,TECH-237,Resolved,Ambient temperature
01/17/2024,PLT-001,Pune,MCH-001-011,Welding Robot,Night,OPR-1003,78,Electrical Failure,16564.38,177,86788.53,70,TECH-235,Resolved,Wiring fault
01/17/2024,PLT-002,Mumbai,MCH-002-006,Welding Robot,Morning,OPR-1058,21,Sensor Failure,2880.07,79,20423.35,14,TECH-226,Resolved,Dirty sensor
01/17/2024,PLT-002,Mumbai,MCH-002-001,Welding Robot,Morning,OPR-1052,54,Electrical Failure,3720.43,276,132927.06,43,TECH-232,Resolved,Short circuit
01/17/2024,PLT-001,Pune,MCH-001-011,Welding Robot,Morning,OPR-1060,78,Electrical Failure,16056.23,398,187019.13,51,TECH-235,Resolved,Wiring fault
01/17/2024,PLT-002,Mumbai,MCH-002-009,Hydraulic Press,Afternoon,OPR-1087,86,Sensor Failure,13801.08,171,128764.53,76,TECH-241,Resolved,Sensor disconnected
01/17/2024,PLT-003,Bangalore,MCH-003-020,Robotic Arm,Afternoon,OPR-1022,204,Power Failure,40999.67,1598,734931.20,136,TECH-251,Pending,UPS failure
01/17/2024,PLT-003,Bangalore,MCH-003-003,Lathe Machine,Afternoon,OPR-1178,480,Power Failure,66527.16,2404,1005222.83,347,TECH-215,Resolved,Grid outage
01/17/2024,PLT-003,Bangalore,MCH-003-018,Lathe Machine,Afternoon,OPR-1095,75,Overheating,6625.17,527,128569.84,47,TECH-203,Resolved,Lubricant depletion
01/17/2024,PLT-001,Pune,MCH-001-020,CNC Machine,Afternoon,OPR-1060,154,Electrical Failure,31854.70,1002,205572.20,143,TECH-216,Resolved,Wiring fault
01/17/2024,PLT-003,Bangalore,MCH-003-002,Injection Moulding,Afternoon,OPR-1160,73,Overheating,12034.82,396,59879.53,49,TECH-247,Resolved,Blocked ventilation
01/17/2024,PLT-003,Bangalore,MCH-003-017,Lathe Machine,Night,OPR-1184,35,Human Error,6454.90,156,122486.28,29,TECH-259,Resolved,Missed maintenance check
01/17/2024,PLT-003,Bangalore,MCH-003-015,Hydraulic Press,Afternoon,OPR-1169,88,Overheating,18280.34,468,167169.23,83,TECH-216,Resolved,Blocked ventilation
01/17/2024,PLT-003,Bangalore,MCH-003-005,CNC Machine,Morning,OPR-1102,67,Electrical Failure,8827.17,490,363233.18,46,TECH-211,Resolved,Short circuit
01/17/2024,PLT-001,Pune,MCH-001-020,Robotic Arm,Afternoon,OPR-1087,78,Mechanical Failure,11008.12,238,86773.22,64,TECH-232,Resolved,Component fatigue
01/17/2024,PLT-001,Pune,MCH-001-018,Injection Moulding,Afternoon,OPR-1176,107,Electrical Failure,20242.20,390,272062.14,68,TECH-260,Resolved,Wiring fault
01/17/2024,PLT-002,Mumbai,MCH-002-001,Packaging Unit,Afternoon,OPR-1190,160,Overheating,23002.90,492,84365.04,148,TECH-242,Resolved,Blocked ventilation
01/17/2024,PLT-003,Bangalore,MCH-003-016,Packaging Unit,Morning,OPR-1043,18,Sensor Failure,3283.05,123,18870.44,13,TECH-253,Resolved,Firmware error
01/17/2024,PLT-003,Bangalore,MCH-003-002,Injection Moulding,Morning,OPR-1127,14,Sensor Failure,1830.85,62,17666.55,12,TECH-215,Resolved,Sensor disconnected
01/17/2024,PLT-002,Mumbai,MCH-002-003,Hydraulic Press,Morning,OPR-1153,35,Sensor Failure,6482.21,241,154728.28,31,TECH-245,Resolved,Sensor disconnected
01/17/2024,PLT-002,Mumbai,MCH-002-001,Injection Moulding,Morning,OPR-1083,67,Sensor Failure,13928.73,149,101390.30,56,TECH-223,Resolved,Firmware error
01/17/2024,PLT-001,Pune,MCH-001-013,Injection Moulding,Morning,OPR-1187,106,Mechanical Failure,19514.31,766,499333.46,82,TECH-204,Resolved,Worn bearings
01/17/2024,PLT-001,Pune,MCH-001-017,Lathe Machine,Afternoon,OPR-1141,33,Overheating,3536.94,99,15731.75,30,TECH-233,Resolved,Ambient temperature
01/17/2024,PLT-001,Pune,MCH-001-005,Lathe Machine,Night,OPR-1170,93,Electrical Failure,19604.43,429,194165.30,82,TECH-214,Resolved,Motor burnout
01/17/2024,PLT-001,Pune,MCH-001-007,Conveyor Belt,Afternoon,OPR-1046,17,Sensor Failure,4553.11,42,33253.90,14,TECH-229,Resolved,Calibration drift
01/17/2024,PLT-002,Mumbai,MCH-002-016,Injection Moulding,Night,OPR-1065,55,Sensor Failure,7090.04,326,119618.57,38,TECH-255,Resolved,Firmware error
01/17/2024,PLT-002,Mumbai,MCH-002-017,Packaging Unit,Morning,OPR-1009,88,Mechanical Failure,17215.44,451,300039.29,78,TECH-254,Resolved,Gear misalignment
01/17/2024,PLT-003,Bangalore,MCH-003-014,Welding Robot,Morning,OPR-1178,86,Electrical Failure,8237.46,486,364882.59,80,TECH-213,Resolved,Motor burnout
01/17/2024,PLT-002,Mumbai,MCH-002-002,Injection Moulding,Night,OPR-1105,50,Sensor Failure,6517.08,126,96998.57,43,TECH-258,Resolved,Firmware error
01/17/2024,PLT-003,Bangalore,MCH-003-014,Lathe Machine,Afternoon,OPR-1149,114,Mechanical Failure,30281.26,668,310023.20,102,TECH-236,Resolved,Belt snapped
01/17/2024,PLT-002,Mumbai,MCH-002-003,Welding Robot,Night,OPR-1159,171,Power Failure,34056.73,812,562528.61,159,TECH-210,Resolved,Voltage fluctuation
01/17/2024,PLT-002,Mumbai,MCH-002-001,Lathe Machine,Night,OPR-1183,173,Mechanical Failure,21414.85,1382,759882.56,142,TECH-228,Resolved,Worn bearings
01/17/2024,PLT-002,Mumbai,MCH-002-003,Welding Robot,Morning,OPR-1003,60,Sensor Failure,9053.70,243,58781.79,48,TECH-254,Resolved,Dirty sensor
01/17/2024,PLT-003,Bangalore,MCH-003-018,Welding Robot,Night,OPR-1121,92,Power Failure,12025.68,456,148383.24,57,TECH-252,Resolved,UPS failure
01/17/2024,PLT-001,Pune,MCH-001-003,CNC Machine,Afternoon,OPR-1041,80,Electrical Failure,16184.73,374,99122.51,55,TECH-249,Resolved,Wiring fault
01/17/2024,PLT-002,Mumbai,MCH-002-009,Hydraulic Press,Night,OPR-1144,23,Sensor Failure,5534.02,138,57422.03,17,TECH-258,Resolved,Dirty sensor
01/17/2024,PLT-002,Mumbai,MCH-002-012,Hydraulic Press,Afternoon,OPR-1005,47,Electrical Failure,5032.59,264,105117.99,30,TECH-208,Resolved,Short circuit
01/18/2024,PLT-003,Bangalore,MCH-003-006,Robotic Arm,Afternoon,OPR-1168,135,Mechanical Failure,20372.33,1047,378481.90,112,TECH-205,Resolved,Belt snapped
01/18/2024,PLT-002,Mumbai,MCH-002-019,Packaging Unit,Night,OPR-1094,32,Sensor Failure,3728.11,179,132812.76,24,TECH-208,Resolved,Sensor disconnected
01/18/2024,PLT-001,Pune,MCH-001-002,Packaging Unit,Morning,OPR-1056,37,Sensor Failure,4891.66,122,84972.68,29,TECH-260,Resolved,Firmware error
01/18/2024,PLT-003,Bangalore,MCH-003-019,Injection Moulding,Morning,OPR-1062,43,Overheating,10477.94,217,137069.24,40,TECH-244,Resolved,Lubricant depletion
01/18/2024,PLT-002,Mumbai,MCH-002-005,Robotic Arm,Afternoon,OPR-1132,151,Hydraulic Leak,31980.61,622,381400.77,127,TECH-229,Resolved,Valve failure
01/18/2024,PLT-003,Bangalore,MCH-003-009,CNC Machine,Morning,OPR-1115,145,Mechanical Failure,27625.10,536,212335.49,130,TECH-221,Pending,Worn bearings
01/18/2024,PLT-001,Pune,MCH-001-016,Conveyor Belt,Night,OPR-1130,179,Overheating,22701.01,324,167296.01,111,TECH-201,Resolved,Ambient temperature
01/18/2024,PLT-003,Bangalore,MCH-003-016,Robotic Arm,Night,OPR-1136,82,Electrical Failure,7119.16,455,139326.19,58,TECH-234,Resolved,Motor burnout
01/18/2024,PLT-001,Pune,MCH-001-010,Conveyor Belt,Night,OPR-1103,29,Overheating,3073.65,149,89512.98,19,TECH-223,Resolved,Blocked ventilation
01/18/2024,PLT-003,Bangalore,MCH-003-004,Robotic Arm,Afternoon,OPR-1169,80,Mechanical Failure,19332.80,388,219665.41,70,TECH-244,Resolved,Belt snapped
01/18/2024,PLT-002,Mumbai,MCH-002-019,Welding Robot,Night,OPR-1160,158,Mechanical Failure,19607.76,579,114483.76,144,TECH-253,Resolved,Component fatigue
01/18/2024,PLT-001,Pune,MCH-001-018,Robotic Arm,Night,OPR-1182,27,Sensor Failure,6265.94,119,87256.08,25,TECH-224,Resolved,Firmware error
01/18/2024,PLT-003,Bangalore,MCH-003-003,Lathe Machine,Morning,OPR-1008,13,Human Error,2276.91,47,27563.76,11,TECH-236,Pending,Improper operation
01/18/2024,PLT-002,Mumbai,MCH-002-004,Injection Moulding,Morning,OPR-1091,71,Mechanical Failure,5018.34,166,126004.54,58,TECH-225,Pending,Gear misalignment
01/18/2024,PLT-002,Mumbai,MCH-002-019,CNC Machine,Afternoon,OPR-1067,68,Electrical Failure,13371.49,450,70689.56,60,TECH-228,Pending,Motor burnout
01/18/2024,PLT-002,Mumbai,MCH-002-014,Packaging Unit,Afternoon,OPR-1028,35,Overheating,4522.45,252,52115.14,28,TECH-217,Resolved,Ambient temperature
01/18/2024,PLT-001,Pune,MCH-001-011,Lathe Machine,Morning,OPR-1043,115,Mechanical Failure,22255.43,857,550067.81,70,TECH-248,Resolved,Worn bearings
01/18/2024,PLT-003,Bangalore,MCH-003-015,Injection Moulding,Afternoon,OPR-1199,38,Sensor Failure,4095.21,306,120664.98,29,TECH-260,Resolved,Firmware error
01/18/2024,PLT-002,Mumbai,MCH-002-020,Welding Robot,Night,OPR-1149,133,Electrical Failure,19785.54,826,477558.23,93,TECH-241,Resolved,Wiring fault
01/18/2024,PLT-002,Mumbai,MCH-002-002,Packaging Unit,Night,OPR-1051,82,Mechanical Failure,16777.23,400,245002.75,58,TECH-233,Resolved,Belt snapped
01/18/2024,PLT-001,Pune,MCH-001-002,Welding Robot,Night,OPR-1073,53,Sensor Failure,9261.68,302,51691.99,47,TECH-253,Resolved,Dirty sensor
01/18/2024,PLT-002,Mumbai,MCH-002-009,CNC Machine,Morning,OPR-1041,47,Overheating,7053.49,272,47420.42,44,TECH-211,Resolved,Blocked ventilation
01/18/2024,PLT-002,Mumbai,MCH-002-010,Hydraulic Press,Morning,OPR-1175,127,Power Failure,22019.15,582,290077.72,87,TECH-216,Pending,Tripped breaker
01/18/2024,PLT-003,Bangalore,MCH-003-020,CNC Machine,Night,OPR-1074,30,Sensor Failure,4131.04,70,22882.78,19,TECH-211,Resolved,Firmware error
